,speakerid,lastname,congress_num,state,chamber,Mean_Republican_Logit_TF,Median_Republican_Logit_TF,Mean_Republican_Logit_Count,Median_Republican_Logit_Count,Mean_Republican_MNB_TF,Median_Republican_MNB_TF,Mean_Republican_MNB_Count,Median_Republican_MNB_Count,ideology,Mean_Republican_LSTM,Median_Republican_LSTM
521,113122500,bridenstine,113,OK,H,0.6153630137273168,0.6298724765348379,0.6557642503372577,0.6913866211718187,0.4879165642471262,0.4991670119821384,0.6506907798951523,0.853370728817465,0.799817161986488,0.42549762,0.34143454
522,113122510,mullin,113,OK,H,0.6989475341072774,0.724524178367283,0.7499179946044288,0.8367444934423658,0.5355921985265258,0.5318437015276098,0.6828786734253869,0.8742038365242708,0.759177401820591,0.39814997,0.43072027
523,113122520,perry,113,PA,H,0.5194790264957644,0.5191991660922274,0.4936029696533506,0.4430223959634346,0.4533408997314691,0.45266133613676407,0.4968327123289606,0.5295583830629595,0.758454066382286,0.4320836,0.43300942
524,113122530,rothfus,113,PA,H,0.6309767315470799,0.6453146642216916,0.7046190960749535,0.792404294016454,0.4803696265435892,0.46701204073140573,0.5883042704919518,0.7009270892489297,0.759519250283045,0.44463882,0.44321397
525,113122540,cartwright,113,PA,H,0.375897242415742,0.37229394175003167,0.4367982495763875,0.41861310588491407,0.39499018352583426,0.39207703809786487,0.30011266207643683,0.11745590874653702,0.1775620638294645,0.4765858,0.5007026
526,113122550,rice,113,SC,H,0.6172548065176322,0.6870887981220659,0.6952632890461922,0.7009131320162949,0.483437387870351,0.47850176596931593,0.6418750024400496,0.6986175583610976,0.688375772126129,0.4728976,0.466293
527,113122561,cruz,113,TX,S,0.5702050290190687,0.5437459498864109,0.5993834521065831,0.547370159672601,0.5068474633422494,0.5051053026895408,0.7055110371250771,0.826880060998058,0.7889282028573901,0.43397588,0.43951046
528,113122570,weber,113,TX,H,0.5504206078849256,0.5229984499190409,0.6063984380058495,0.622520648483872,0.4794534848226457,0.45295211751025266,0.6106637297001989,0.7051882539057581,0.8385831718087005,0.49235713,0.489079
529,113122580,orourke,113,TX,H,0.33632757133944147,0.30898540864259794,0.28173582067220526,0.2730001609331129,0.36890198107719935,0.35861873480885,0.19251690271841565,0.033493762894620006,0.2968092426438245,0.5255792,0.5268521
530,113122590,castro,113,TX,H,0.3646074115754898,0.3165635555553875,0.3720478989496908,0.34620803759544866,0.3678670688419233,0.3613548144914992,0.1787562465783983,0.050809479115164986,0.3948589815999455,0.4656647,0.50384307
531,113122600,williams,113,TX,H,0.6692899435265227,0.6895681487220422,0.7142305600606654,0.8029939778554043,0.47654594201608586,0.4789660435016268,0.5724390361604058,0.7744992196947225,0.711514008120785,0.4823895,0.45127624
532,113122610,veasey,113,TX,H,0.3486957371659593,0.3418774159550961,0.3525827537036894,0.3164294496631479,0.33936767671150536,0.33028244567759496,0.12003886258535083,0.0010687433934906644,0.3364623588127825,0.46493685,0.5055148
533,113122620,vela,113,TX,H,0.484284593456852,0.5197691064074246,0.4561093677844383,0.5392708307793697,0.37414167160760414,0.3752683040404487,0.17894521611695546,0.013489220895827827,0.397690007931096,0.37247527,0.41842976
534,113122630,stewart,113,UT,H,0.6059869710010612,0.6281265119362338,0.5998362682276397,0.6189584681089629,0.47910333727802135,0.47791942614543637,0.6708267714011118,0.7934389656611909,0.7761759498576295,0.4169452,0.4140939
535,113122641,kaine,113,VA,S,0.39227001539564266,0.39862982390438007,0.3760802528950288,0.38709502108206956,0.38970723561889875,0.3992240537029197,0.3925244755902513,0.33477446483343803,0.323942861772361,0.47092968,0.4881264
536,113122650,kilmer,113,WA,H,0.3943110985662048,0.4271364788124162,0.3978331706939244,0.4271218268747014,0.3818142738044651,0.39057606598243205,0.30275114611763554,0.020820889129524747,0.4187183659032555,0.5123793,0.49650723
537,113122660,heck,113,WA,H,0.47389788381390224,0.4931800789769749,0.4679332378019937,0.4675771751209772,0.43202495134671315,0.4322682438437988,0.47229446994858965,0.4971783690575085,0.3700111805460795,0.43634063,0.44760054
538,113122670,pocan,113,WI,H,0.25060734075596014,0.21957915066098804,0.2643498528425807,0.2443450144815569,0.35294528658821395,0.3462112996296831,0.20372387423887242,0.04644819659268003,0.160040722301168,0.44835642,0.47218737
539,113122680,kelly,113,IL,H,0.281920627864914,0.23272105911694577,0.3066153755195838,0.25655622652733273,0.30563659009941374,0.29942963314228943,0.0617508042227752,0.0010809742063931389,0.31207753394633053,0.4525807,0.4245565
540,113122690,sanford,113,SC,H,0.6602021045608065,0.6679696433959559,0.7191627982662313,0.7809318550755551,0.5088813085574702,0.49579852486153675,0.864924311544652,0.923523150638069,0.5526415353925385,0.38697323,0.3906083
541,113122700,smith,113,MO,H,0.6569710871859881,0.6890428058737508,0.6287081611741151,0.7457777647699584,0.5131903762207588,0.515528871365577,0.680504985602743,0.9091573872670827,0.6969147746961215,0.47567537,0.44209072
542,113122711,booker,113,NJ,S,0.258336301905647,0.2619451368133563,0.21558282299236245,0.1513236925664086,0.3039505592514159,0.31840920881525236,0.07993547035338343,0.000177478651908204,0.2753051465669015,0.44008645,0.42869085
543,113122720,clark,113,MA,H,0.17740010157374475,0.18293839185095037,0.21309833288272925,0.16155077921037958,0.2694810174690084,0.26780513776907766,0.028243971006912894,0.00026494513845402493,0.3696941780600175,0.4816738,0.5806014
544,113122730,byrne,113,AL,H,0.587245035901776,0.5482692372646979,0.6053664627020109,0.5808132157726975,0.4717841134078822,0.44050475016082574,0.5399858966752005,0.54538725561712,0.675194516644877,0.4865822,0.540694
